Station,transmission_rate,log_transmission_rate,ground_lit,sat_lit,elevation_class
2029 - EU1AEM,0.05827505827505827,-2.8425810940598164,True,True,Medium
2968 - UX5UL,0.005905511811023622,-5.131869158910372,False,True,Low
1864 - SA2KNG Omni UHF/VHF,0.19444444444444445,-1.6376087894007967,False,True,Medium
71 - PV8DX,0.04814004376367615,-3.0336409375358886,False,False,Medium
2029 - EU1AEM,0.05737704918032787,-2.8581108956779433,True,True,Low
2968 - UX5UL,0.06924643584521385,-2.6700836031783592,False,True,Low
431 - PE0SAT-11,0.005128205128205128,-5.272999558563747,False,True,Low
431 - PE0SAT-11,0.04395604395604396,-3.1245651453969594,False,True,Medium
2173 - PE0SAT-21,0.12637362637362637,-2.068512471147646,False,True,Medium
2015 - Drachten,0.004405286343612335,-5.424950017481403,False,True,Medium
3122 - Lovets,0.12051282051282051,-2.1159991374136333,True,True,High
1710 - EU1AEM,0.01020408163265306,-4.584967478670572,True,True,Low
1710 - EU1AEM,0.01507537688442211,-4.194692536056383,False,True,Low
2029 - EU1AEM,0.010101010101010102,-4.59511985013459,False,True,High
2968 - UX5UL,0.11205073995771671,-2.188803474939811,False,True,Low
3122 - Lovets,0.03183023872679045,-3.4473385376600105,False,True,High
71 - PV8DX,0.1282051282051282,-2.0541237336955462,False,False,High
431 - PE0SAT-11,0.1044776119402985,-2.2587824703356527,True,True,Low
2173 - PE0SAT-21,0.014925373134328358,-4.204692619390966,True,True,Low
2410 - GAO UHF,0.010869565217391304,-4.5217885770490405,True,True,Medium
1710 - EU1AEM,0.07969151670951156,-2.5295921391333,False,True,Low
3523 - IK1JNS-UHF,0.016822429906542057,-4.085042169559787,False,True,Low
3122 - Lovets,0.007894736842105263,-4.841558964052322,False,True,High
431 - PE0SAT-11,0.13262599469496023,-2.0202221820198645,False,True,High
2173 - PE0SAT-21,0.058355437665782495,-2.841202734089695,False,True,High
2015 - Drachten,0.00646551724137931,-5.041272263558145,False,True,High
431 - PE0SAT-11,0.18106995884773663,-1.7088718094222872,True,True,Low
3122 - Lovets,0.025839793281653745,-3.655839600035736,True,True,High
2015 - Drachten,0.02654867256637168,-3.628775530044231,True,True,Medium
2968 - UX5UL,0.017241379310344827,-4.060443010546419,False,True,High
2173 - PE0SAT-21,0.04739336492890995,-3.0492730404820207,True,True,Low
2968 - UX5UL,0.016771488469601678,-4.088074949208505,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.03888888888888889,-3.247046701834897,True,True,High
2968 - UX5UL,0.11643835616438356,-2.1503932776521206,True,True,Medium
1466 - PE0SAT-12,0.12777777777777777,-2.0574626349610607,False,True,High
2968 - UX5UL,0.017391304347826087,-4.051784947803305,True,True,Low
1710 - EU1AEM,0.10328638497652583,-2.2702497123511094,False,True,High
2015 - Drachten,0.021505376344086023,-3.8394523125933104,True,True,Medium
2968 - UX5UL,0.024390243902439025,-3.713572066704308,False,True,Low
3122 - Lovets,0.07105263157894737,-2.6443343867161024,False,True,High
2410 - GAO UHF,0.03938115330520394,-3.234467919628037,False,True,Medium
2015 - Drachten,0.055201698513800426,-2.8967615559949356,False,True,High
1710 - EU1AEM,0.36363636363636365,-1.0116009116784799,False,True,Medium
2015 - Drachten,0.036170212765957444,-3.319519350647888,True,True,Medium
2968 - UX5UL,0.0149812734082397,-4.200954297280359,True,True,Low
3122 - Lovets,0.11733333333333333,-2.1427363920521496,False,True,High
2968 - UX5UL,0.04784688995215311,-3.0397491589707655,True,True,Low
2029 - EU1AEM,0.032679738562091505,-3.4210000089583352,False,True,Low
1466 - PE0SAT-12,0.35,-1.0498221244986778,True,True,High
2968 - UX5UL,0.028481012658227847,-3.5585176362506927,True,True,Low
2968 - UX5UL,0.005145797598627788,-5.269574897682382,False,True,High
1710 - EU1AEM,0.007772020725388601,-4.857225080796721,False,True,Medium
2029 - EU1AEM,0.09967845659163987,-2.3058057076940877,False,True,Low
3537 - IK1JNS-YAGI,0.044444444444444446,-3.1135153092103742,True,True,High
2968 - UX5UL,0.011204481792717087,-4.491441420659749,True,True,Low
2173 - PE0SAT-21,0.034482758620689655,-3.367295829986474,False,True,High
1710 - EU1AEM,0.0759493670886076,-2.5776883832389665,False,True,Medium
2173 - PE0SAT-21,0.005154639175257732,-5.267858159063328,True,True,High
2617 - K2PI,0.007898894154818325,-4.841032509710076,True,True,Low
2968 - UX5UL,0.03633217993079585,-3.3150514309489543,False,True,Medium
2015 - Drachten,0.02591792656587473,-3.6528204042982337,False,True,Medium
2015 - Drachten,0.016842105263157894,-4.083873262354805,True,True,High
1710 - EU1AEM,0.006430868167202572,-5.0466457316192885,True,True,Medium
2968 - UX5UL,0.18527315914489312,-1.6859240069927897,True,True,Low
2173 - PE0SAT-21,0.03587443946188341,-3.3277302297802827,False,True,Low
2968 - UX5UL,0.020134228187919462,-3.9053340172773496,True,True,Low
2173 - PE0SAT-21,0.023622047244094488,-3.7455747977904816,True,True,High
2968 - UX5UL,0.042505592841163314,-3.1581196154471285,True,True,Low
431 - PE0SAT-11,0.11331444759206799,-2.1775886028193603,False,True,Medium
2173 - PE0SAT-21,0.0056657223796034,-5.173320876373351,False,True,Medium
2015 - Drachten,0.11751662971175167,-2.1411754259505567,False,True,Medium
2410 - GAO UHF,0.008241758241758242,-4.7985415789686305,False,True,Medium
2968 - UX5UL,0.048582995951417005,-3.024481686839977,False,True,Low
2968 - UX5UL,0.04680851063829787,-3.0616902413457883,True,True,Low
1376 - Venables_Shed_UHF,0.031088082901554404,-3.4709307196768306,False,True,Medium
3122 - Lovets,0.0037174721189591076,-5.594711379601839,False,True,Low
431 - PE0SAT-11,0.02877697841726619,-3.548179572010801,False,True,Low
2968 - UX5UL,0.08070866141732283,-2.516909380874174,False,True,Low
71 - PV8DX,0.04419889502762431,-3.11905548958599,False,False,Low
2617 - K2PI,0.005390835579514825,-5.22305488204749,True,True,High
2173 - PE0SAT-21,0.030864197530864196,-3.4781584227982836,False,True,Medium
2968 - UX5UL,0.01090909090909091,-4.518158808998462,False,True,Medium
2015 - Drachten,0.016241299303944315,-4.120197941048435,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,0.05,-2.995732273553991,False,True,High
431 - PE0SAT-11,0.023411371237458192,-3.7545334243353734,False,True,Low
71 - PV8DX,0.017766497461928935,-4.03044076024262,False,False,Low
2968 - UX5UL,0.023172905525846704,-3.7647715480611597,True,True,Medium
2029 - EU1AEM,0.06918238993710692,-2.671008929421861,False,True,Medium
2173 - PE0SAT-21,0.1308016877637131,-2.034072936649985,True,True,Low
2968 - UX5UL,0.00927643784786642,-4.680277658474897,False,True,Low
2410 - GAO UHF,0.0203527815468114,-3.8945376910871263,False,True,High
2173 - PE0SAT-21,0.050314465408805034,-2.9894626605403953,False,True,Medium
2968 - UX5UL,0.014492753623188406,-4.23410650459726,True,True,Medium
3122 - Lovets,0.00546448087431694,-5.209486152841421,True,True,Medium
2029 - EU1AEM,0.022292993630573247,-3.80348283685294,False,True,Medium
2968 - UX5UL,0.0057361376673040155,-5.160969175396813,True,True,Low
2968 - UX5UL,0.0380952380952381,-3.2676659890376327,False,True,Low
3122 - Lovets,0.06804733727810651,-2.687551679553869,False,True,Medium
3122 - Lovets,0.058666666666666666,-2.835883572612095,True,True,Medium
2029 - EU1AEM,0.08387096774193549,-2.4784757594577096,False,True,High
2968 - UX5UL,0.00196078431372549,-6.234410725718371,False,True,Low
2173 - PE0SAT-21,0.028225806451612902,-3.567518597109669,False,True,Low
431 - PE0SAT-11,0.020172910662824207,-3.903414630891546,False,True,Medium
2617 - K2PI,0.06267029972752043,-2.7698676321254205,False,True,High
1710 - EU1AEM,0.07407407407407407,-2.6026896854443837,False,True,Low
2968 - UX5UL,0.023722627737226276,-3.7413259294864787,True,True,Medium
2173 - PE0SAT-21,0.024154589371980676,-3.7232808808312687,False,True,Low
2410 - GAO UHF,0.009523809523809525,-4.653960350157523,False,True,High
2968 - UX5UL,0.03558718861209965,-3.3357695763397,False,True,Medium
71 - PV8DX,0.023758099352051837,-3.7398317812878634,False,False,High
2968 - UX5UL,0.011650485436893204,-4.452407431435681,True,True,Low
2015 - Drachten,0.03588516746411483,-3.3274312314225463,True,True,Medium
1710 - EU1AEM,0.03806228373702422,-3.2685314153140617,True,True,Low
71 - PV8DX,0.055793991416309016,-2.886089096104164,True,True,Medium
3122 - Lovets,0.010723860589812333,-4.535284058523925,False,True,High
431 - PE0SAT-11,0.005449591280653951,-5.212214667494625,False,True,Medium
2968 - UX5UL,0.050966608084358524,-2.9765846041398567,False,True,Medium
2029 - EU1AEM,0.20802919708029197,-1.5700768385535202,False,True,High
71 - PV8DX,0.014861995753715499,-4.208947944961104,True,True,High
2968 - UX5UL,0.017937219730941704,-4.020877410340228,False,True,Low
2968 - UX5UL,0.02608695652173913,-3.6463198396951406,False,True,Medium
2015 - Drachten,0.004338394793926247,-5.440250862436703,False,True,Medium
2968 - UX5UL,0.125,-2.0794415416798357,False,True,Low
2968 - UX5UL,0.03941908713692946,-3.23350513488416,True,True,Low
2968 - UX5UL,0.02617801047120419,-3.6428355156125294,True,True,Medium
2015 - Drachten,0.12134831460674157,-2.1090902356019656,True,True,Medium
3122 - Lovets,0.06036745406824147,-2.807305159197551,False,True,High
1466 - PE0SAT-12,0.06111111111111111,-2.7950615780918397,False,True,High
2029 - EU1AEM,0.0896551724137931,-2.4117843849590375,False,True,Low
71 - PV8DX,0.042735042735042736,-3.152736022363656,True,True,High
2968 - UX5UL,0.039586919104991396,-3.2292565409227616,False,True,High
71 - PV8DX,0.015350877192982455,-4.176582660459073,False,False,Medium
2968 - UX5UL,0.05569007263922518,-2.887953377031883,True,True,Low
2968 - UX5UL,0.041237113402061855,-3.188416617383492,True,True,High
2029 - EU1AEM,0.013114754098360656,-4.334017415487521,False,True,Low
2015 - Drachten,0.0407725321888412,-3.1997466549592053,True,True,High
2968 - UX5UL,0.027874564459930314,-3.580040674079785,False,True,Low
2968 - UX5UL,0.012027491408934709,-4.420560298676125,False,True,High
2015 - Drachten,0.053304904051172705,-2.9317269435780786,False,True,High
2968 - UX5UL,0.02403846153846154,-3.7281001672672174,False,True,Low
2617 - K2PI,0.015527950310559006,-4.165113633110308,False,True,Low
2968 - UX5UL,0.037800687285223365,-3.275427994373122,True,True,High
1466 - PE0SAT-12,0.027777777777777776,-3.58351893845611,True,True,High
3537 - IK1JNS-YAGI,0.08888888888888889,-2.4203681286504293,True,True,High
2968 - UX5UL,0.028901734104046242,-3.543853682063679,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.016666666666666666,-4.0943445622221,True,True,High
2968 - UX5UL,0.12931034482758622,-2.0455399900041544,True,True,High
2029 - EU1AEM,0.06349206349206349,-2.7568403652716422,True,True,Low
2173 - PE0SAT-21,0.062162162162162166,-2.7780087897091206,False,True,Medium
2410 - GAO UHF,0.015341701534170154,-4.1771805678012495,False,True,Medium
3746 - SatNOGS_Pecna_1_UHF,0.12244897959183673,-2.1000608288825715,True,True,Medium
2029 - EU1AEM,0.02821316614420063,-3.5679665254486252,False,True,Medium
2968 - UX5UL,0.028021015761821366,-3.574800487416229,False,True,Medium
2410 - GAO UHF,0.004143646408839779,-5.486179103717607,False,True,Medium
2173 - PE0SAT-21,0.0735930735930736,-2.6092043664655775,False,True,Low
2968 - UX5UL,0.06804123711340206,-2.687641329471003,False,True,Low
1710 - EU1AEM,0.029055690072639227,-3.5385409431730324,False,True,Low
1710 - EU1AEM,0.016129032258064516,-4.127134385045092,True,True,Medium
2029 - EU1AEM,0.096875,-2.334333791308626,False,True,Medium
2968 - UX5UL,0.06293706293706294,-2.765620052923688,True,True,Medium
2173 - PE0SAT-21,0.09195402298850575,-2.386466576974748,False,True,Medium
2968 - UX5UL,0.023090586145648313,-3.768330270678154,False,True,Medium
431 - PE0SAT-11,0.14772727272727273,-1.9123874570166697,False,True,Low
2173 - PE0SAT-21,0.07954545454545454,-2.531426665422893,False,True,Low
2968 - UX5UL,0.007952286282306162,-4.8342958089798485,False,True,Low
2968 - UX5UL,0.04285714285714286,-3.1498829533812494,True,True,Low
2968 - UX5UL,0.007067137809187279,-4.952299717083292,True,True,Medium
2410 - GAO UHF,0.013642564802182811,-4.294560608892605,True,True,Medium
2029 - EU1AEM,0.065625,-2.723798558070349,False,True,Medium
2968 - UX5UL,0.0063025210084033615,-5.06680556556331,True,True,Low
3122 - Lovets,0.03501945525291829,-3.3518515075590005,False,True,Low
2173 - PE0SAT-21,0.06363636363636363,-2.754570216737103,False,True,Medium
2015 - Drachten,0.08256880733944955,-2.4941233048929243,False,True,Medium
431 - PE0SAT-11,0.003436426116838488,-5.673323267171493,False,True,Low
431 - PE0SAT-11,0.022598870056497175,-3.7898553714539385,True,True,Medium
2968 - UX5UL,0.04121863799283154,-3.188864746452161,True,True,Medium
1710 - EU1AEM,0.02280130293159609,-3.780937598531884,True,True,Medium
2029 - EU1AEM,0.03459119496855346,-3.3641561099818063,False,True,Medium
2968 - UX5UL,0.002012072434607646,-6.208590026096629,True,True,Low
2173 - PE0SAT-21,0.06451612903225806,-2.740840023925201,False,True,Low
2968 - UX5UL,0.07933579335793357,-2.534065885746084,False,True,Low
3122 - Lovets,0.022222222222222223,-3.8066624897703196,False,True,Medium
2410 - GAO UHF,0.04477611940298507,-3.1060803307228566,False,True,High
2968 - UX5UL,0.04690431519699812,-3.0596455992976437,False,True,Low
2173 - PE0SAT-21,0.006369426751592357,-5.056245805348308,False,True,Medium
2968 - UX5UL,0.04570383912248629,-3.0855729775537806,True,True,Medium
1710 - EU1AEM,0.06009615384615385,-2.8118094353930627,False,True,Low
2410 - GAO UHF,0.08930987821380243,-2.4156431789217763,False,True,High
1864 - SA2KNG Omni UHF/VHF,0.016666666666666666,-4.0943445622221,False,True,High
431 - PE0SAT-11,0.12923076923076923,-2.0461555640463693,True,True,Medium
2173 - PE0SAT-21,0.006153846153846154,-5.090678001769792,True,True,Medium
3122 - Lovets,0.04594594594594595,-3.080289661582054,True,True,Medium
2173 - PE0SAT-21,0.027586206896551724,-3.590439381300684,True,True,Low
3746 - SatNOGS_Pecna_1_UHF,0.09267241379310345,-2.378684436532693,False,True,High
2968 - UX5UL,0.03732809430255403,-3.2880090373840822,False,True,Low
2968 - UX5UL,0.20825852782764812,-1.5689750488209193,False,True,Medium
2015 - Drachten,0.02040816326530612,-3.891820298110627,False,True,Medium
71 - PV8DX,0.002188183807439825,-6.124683390894205,False,False,Medium
2968 - UX5UL,0.02111324376199616,-3.8578547689549962,True,True,Low
2029 - EU1AEM,0.012626262626262626,-4.37197629882038,True,True,Medium
2968 - UX5UL,0.0088339222614841,-4.729156165769083,False,True,Medium
1376 - Venables_Shed_UHF,0.11204013377926421,-2.1888981345596656,True,True,Medium
2968 - UX5UL,0.019762845849802372,-3.92395157629342,True,True,Low
3122 - Lovets,0.023746701846965697,-3.740311627746207,True,True,High
2015 - Drachten,0.0024330900243309003,-6.018593214496234,True,True,Medium
1466 - PE0SAT-12,0.1111111111111111,-2.1972245773362196,False,True,Medium
2134 - MAUSyagi,0.07222222222222222,-2.6280074934286737,False,False,Medium
2968 - UX5UL,0.010245901639344262,-4.580877493419047,True,True,Low
431 - PE0SAT-11,0.24899598393574296,-1.3903185114196162,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.3055555555555556,-1.1856236656577395,True,True,Medium
2968 - UX5UL,0.023008849557522124,-3.771876373684904,True,True,Medium
1376 - Venables_Shed_UHF,0.004347826086956522,-5.438079308923196,False,True,Low
1710 - EU1AEM,0.01876675603217158,-3.9756682705885025,False,True,Low
3762 - F4TNK-UHF,0.003194888178913738,-5.746203190540153,False,True,Low
2410 - GAO UHF,0.005494505494505495,-5.204006687076795,False,True,Medium
431 - PE0SAT-11,0.021164021164021163,-3.855452653939752,False,True,High
1466 - PE0SAT-12,0.06111111111111111,-2.7950615780918397,False,True,High
2015 - Drachten,0.021505376344086023,-3.8394523125933104,False,True,High
2968 - UX5UL,0.019672131147540985,-3.9285523073793565,False,True,Low
1675 - MAUSyagi,0.010498687664041995,-4.55650501400681,False,False,High
2968 - UX5UL,0.0728051391862955,-2.619968733052736,True,True,Low
2410 - GAO UHF,0.033566433566433566,-3.394228712346062,True,True,Medium
3746 - SatNOGS_Pecna_1_UHF,0.002207505518763797,-6.115892125483034,True,True,Medium
2968 - UX5UL,0.02054794520547945,-3.884994333040227,False,True,High
2968 - UX5UL,0.12103746397694524,-2.111655161663491,False,True,Low
2012 - SP7THR-UHF,0.611328125,-0.4921214344993546,False,True,Medium
3746 - SatNOGS_Pecna_1_UHF,0.04504504504504504,-3.100092288878234,True,True,Medium
3746 - SatNOGS_Pecna_1_UHF,0.013333333333333334,-4.31748811353631,True,True,Low
3746 - SatNOGS_Pecna_1_UHF,0.44110854503464203,-0.81846429995586,False,True,Medium
2968 - UX5UL,3.623263888888889,1.2873752463813095,True,True,High
2968 - UX5UL,0.49206349206349204,-0.7091475219063865,False,True,Low
1710 - EU1AEM,1.9588477366255144,0.6723564108908715,False,True,High
2029 - EU1AEM,2.0604026845637584,0.722901441641738,False,True,Low
2029 - EU1AEM,0.7989556135770235,-0.22444988722826523,False,True,Low
2968 - UX5UL,0.4178272980501393,-0.8726870943920231,False,True,Low
2968 - UX5UL,3.100854700854701,1.1316777834432254,False,True,High
2015 - Drachten,0.0423728813559322,-3.1612467120315646,False,True,High
2968 - UX5UL,0.5390625,-0.6179237593223578,False,True,Low
2968 - UX5UL,0.23741007194244604,-1.4379663716642115,True,True,Low
1864 - SA2KNG Omni UHF/VHF,5.383333333333334,1.683307761000556,True,True,High
2968 - UX5UL,1.9706390328151986,0.6783578722890804,True,True,High
431 - PE0SAT-11,2.283819628647215,0.8258493169797201,True,True,High
2173 - PE0SAT-21,0.9045092838196287,-0.10036271016449393,True,True,High
1466 - PE0SAT-12,3.3722222222222222,1.215571940169288,True,True,High
2968 - UX5UL,0.24,-1.4271163556401458,False,True,Low
3762 - F4TNK-UHF,1.2337837837837837,0.21008569439675298,False,True,High
1710 - EU1AEM,1.2244897959183674,0.2025242641114741,True,True,High
2029 - EU1AEM,1.4617224880382775,0.379615526646839,True,True,Low
3742 - rommac uhf QFH,0.07142857142857142,-2.639057329615259,True,True,High
2968 - UX5UL,0.32459016393442625,-1.1251919264728216,False,True,Low
1861 - LW2DYB,0.11148648648648649,-2.1938518928575803,False,True,Medium
2968 - UX5UL,2.438566552901024,0.8914103883528548,False,True,High
431 - PE0SAT-11,2.4947916666666665,0.9142052253831336,False,True,High
2173 - PE0SAT-21,1.1640625,0.15191604202584197,False,True,High
1864 - SA2KNG Omni UHF/VHF,3.7666666666666666,1.3261904370501851,False,True,High
,0.06991525423728813,-2.6604714241190752,False,True,High
2015 - Drachten,1.0995762711864407,0.09492489758033332,False,True,High
2968 - UX5UL,0.15903614457831325,-1.8386237782042727,False,True,Low
2968 - UX5UL,0.08571428571428572,-2.456735772821304,True,True,Low
3742 - rommac uhf QFH,0.1834862385321101,-1.6956156086751526,False,False,Medium
3762 - F4TNK-UHF,0.3004115226337449,-1.2026020021921573,True,True,High
2968 - UX5UL,3.127586206896552,1.140261527134617,True,True,High
1466 - PE0SAT-12,4.416666666666667,1.4853852637641216,True,True,High
2015 - Drachten,0.2129032258064516,-1.5469175554527665,True,True,High
2968 - UX5UL,0.19760479041916168,-1.6214862509502748,False,True,Low
1936 - VK4JBE-UHF,0.5063291139240507,-0.6805683983530851,False,True,High
3762 - F4TNK-UHF,0.4066390041493776,-0.899829454820083,False,True,High
